row_index,wav_path,speaker_id,gender,nativeness,reference_raw,reference_norm,prediction_base_raw,prediction_ablated_raw,prediction_base_norm,prediction_ablated_norm,wer_base,wer_ablated,wer_delta,cer_base,cer_ablated,cer_delta,ablation_layer,error,transcript_path,reference_fixed_raw,transcript_error,reference_fixed_norm,prediction_base_norm_fixed,prediction_ablated_norm_fixed,wer_base_fixed,wer_ablated_fixed,wer_delta_fixed,cer_base_fixed,cer_ablated_fixed,cer_delta_fixed
34,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/Speaker17/sentence9/Sp17_NF_S9_2.wav,N_Sp17_F,F,native,9,9, صلى الله على نبينا محمد وعلى آله وصحبه أجمعين, صلى الله على نبينا محمد وعلى آله وصحبه أجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,9.0,9.0,0.0,45.0,45.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/transcript/Sp17_NF_S9.txt,صلى الله على نبينا محمد و على آله و صحبه أجمعين,,صلي الله علي نبينا محمد و علي اله و صحبه اجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,0.36363636363636365,0.36363636363636365,0.0,0.0425531914893617,0.0425531914893617,0.0
35,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/Speaker17/sentence7/Sp17_NF_S7_5.wav,N_Sp17_F,F,native,7,7, مغفرة وأجرا عظيما, مغفرة وأجرا عظيما,مغفره واجرا عظيما,مغفره واجرا عظيما,3.0,3.0,0.0,17.0,17.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/transcript/Sp17_NF_S7.txt,مغفرة و أجراً عظيما,,مغفره و اجرا عظيما,مغفره واجرا عظيما,مغفره واجرا عظيما,0.5,0.5,0.0,0.05555555555555555,0.05555555555555555,0.0
36,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/Speaker17/sentence7/Sp17_NF_S7_4.wav,N_Sp17_F,F,native,7,7, مغفرة وأجرا عظيما, مغفرة وأجرا عظيما,مغفره واجرا عظيما,مغفره واجرا عظيما,3.0,3.0,0.0,17.0,17.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/transcript/Sp17_NF_S7.txt,مغفرة و أجراً عظيما,,مغفره و اجرا عظيما,مغفره واجرا عظيما,مغفره واجرا عظيما,0.5,0.5,0.0,0.05555555555555555,0.05555555555555555,0.0
37,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/Speaker17/sentence7/Sp17_NF_S7_2.wav,N_Sp17_F,F,native,7,7, مغفرة وأجرا عظيما, مغفرة وأجرا عظيما,مغفره واجرا عظيما,مغفره واجرا عظيما,3.0,3.0,0.0,17.0,17.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/transcript/Sp17_NF_S7.txt,مغفرة و أجراً عظيما,,مغفره و اجرا عظيما,مغفره واجرا عظيما,مغفره واجرا عظيما,0.5,0.5,0.0,0.05555555555555555,0.05555555555555555,0.0
38,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/Speaker17/sentence7/Sp17_NF_S7_3.wav,N_Sp17_F,F,native,7,7, مغفرة وأجرا عظيما, مغفرة وأجرا عظيما,مغفره واجرا عظيما,مغفره واجرا عظيما,3.0,3.0,0.0,17.0,17.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/transcript/Sp17_NF_S7.txt,مغفرة و أجراً عظيما,,مغفره و اجرا عظيما,مغفره واجرا عظيما,مغفره واجرا عظيما,0.5,0.5,0.0,0.05555555555555555,0.05555555555555555,0.0
39,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/Speaker17/sentence7/Sp17_NF_S7_1.wav,N_Sp17_F,F,native,7,7, مغفرة وأجرا عظيما, مغفرة وأجرا عظيما,مغفره واجرا عظيما,مغفره واجرا عظيما,3.0,3.0,0.0,17.0,17.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/transcript/Sp17_NF_S7.txt,مغفرة و أجراً عظيما,,مغفره و اجرا عظيما,مغفره واجرا عظيما,مغفره واجرا عظيما,0.5,0.5,0.0,0.05555555555555555,0.05555555555555555,0.0
40,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/Speaker17/sentence4/Sp17_NF_S4_1.wav,N_Sp17_F,F,native,4,4, غير المغضوب عليهم ولا الضالين, غير المغضوب عليهم ولا الضالين,غير المغضوب عليهم ولا الضالين,غير المغضوب عليهم ولا الضالين,5.0,5.0,0.0,29.0,29.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/transcript/Sp17_NF_S4.txt,غَيرِ المَغضُوبِ عَلَيهِم وَلَا الضَّآلِّينَ,,غير المغضوب عليهم ولا الضالين,غير المغضوب عليهم ولا الضالين,غير المغضوب عليهم ولا الضالين,0.0,0.0,0.0,0.0,0.0,0.0
41,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/Speaker17/sentence4/Sp17_NF_S4_3.wav,N_Sp17_F,F,native,4,4, غير المغضوب عليهم ولا الضالين, غير المغضوب عليهم ولا الضالين,غير المغضوب عليهم ولا الضالين,غير المغضوب عليهم ولا الضالين,5.0,5.0,0.0,29.0,29.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/transcript/Sp17_NF_S4.txt,غَيرِ المَغضُوبِ عَلَيهِم وَلَا الضَّآلِّينَ,,غير المغضوب عليهم ولا الضالين,غير المغضوب عليهم ولا الضالين,غير المغضوب عليهم ولا الضالين,0.0,0.0,0.0,0.0,0.0,0.0
42,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/Speaker17/sentence4/Sp17_NF_S4_5.wav,N_Sp17_F,F,native,4,4, غير المغضوب عليهم ولا الضالين, غير المغضوب عليهم ولا الضالين,غير المغضوب عليهم ولا الضالين,غير المغضوب عليهم ولا الضالين,5.0,5.0,0.0,29.0,29.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/transcript/Sp17_NF_S4.txt,غَيرِ المَغضُوبِ عَلَيهِم وَلَا الضَّآلِّينَ,,غير المغضوب عليهم ولا الضالين,غير المغضوب عليهم ولا الضالين,غير المغضوب عليهم ولا الضالين,0.0,0.0,0.0,0.0,0.0,0.0
43,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/Speaker17/sentence4/Sp17_NF_S4_2.wav,N_Sp17_F,F,native,4,4, غير المغضوب عليهم ولا الضالين, غير المغضوب عليهم ولا الضالين,غير المغضوب عليهم ولا الضالين,غير المغضوب عليهم ولا الضالين,5.0,5.0,0.0,29.0,29.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/transcript/Sp17_NF_S4.txt,غَيرِ المَغضُوبِ عَلَيهِم وَلَا الضَّآلِّينَ,,غير المغضوب عليهم ولا الضالين,غير المغضوب عليهم ولا الضالين,غير المغضوب عليهم ولا الضالين,0.0,0.0,0.0,0.0,0.0,0.0
44,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/Speaker17/sentence4/Sp17_NF_S4_4.wav,N_Sp17_F,F,native,4,4, غير المغضوب عليهم ولا الضالين, غير المغضوب عليهم ولا الضالين,غير المغضوب عليهم ولا الضالين,غير المغضوب عليهم ولا الضالين,5.0,5.0,0.0,29.0,29.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/transcript/Sp17_NF_S4.txt,غَيرِ المَغضُوبِ عَلَيهِم وَلَا الضَّآلِّينَ,,غير المغضوب عليهم ولا الضالين,غير المغضوب عليهم ولا الضالين,غير المغضوب عليهم ولا الضالين,0.0,0.0,0.0,0.0,0.0,0.0
45,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/Speaker17/sentence2/Sp17_NF_S2_1.wav,N_Sp17_F,F,native,2,2, إياك نعبد وإياك نستعين, إياك نعبد وإياك نستعين,اياك نعبد واياك نستعين,اياك نعبد واياك نستعين,4.0,4.0,0.0,22.0,22.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/transcript/Sp17_NF_S2.txt,إِيَّاكَ نَعبُدُ وَإِيَّاكَ نَستَعِين,,اياك نعبد واياك نستعين,اياك نعبد واياك نستعين,اياك نعبد واياك نستعين,0.0,0.0,0.0,0.0,0.0,0.0
46,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/Speaker17/sentence2/Sp17_NF_S2_5.wav,N_Sp17_F,F,native,2,2, إياك نعبد وإياك نستعين, إياك نعبد وإياك نستعين,اياك نعبد واياك نستعين,اياك نعبد واياك نستعين,4.0,4.0,0.0,22.0,22.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/transcript/Sp17_NF_S2.txt,إِيَّاكَ نَعبُدُ وَإِيَّاكَ نَستَعِين,,اياك نعبد واياك نستعين,اياك نعبد واياك نستعين,اياك نعبد واياك نستعين,0.0,0.0,0.0,0.0,0.0,0.0
47,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/Speaker17/sentence2/Sp17_NF_S2_2.wav,N_Sp17_F,F,native,2,2, إياك نعبد وإياك نستعين, إياك نعبد وإياك نستعين,اياك نعبد واياك نستعين,اياك نعبد واياك نستعين,4.0,4.0,0.0,22.0,22.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/transcript/Sp17_NF_S2.txt,إِيَّاكَ نَعبُدُ وَإِيَّاكَ نَستَعِين,,اياك نعبد واياك نستعين,اياك نعبد واياك نستعين,اياك نعبد واياك نستعين,0.0,0.0,0.0,0.0,0.0,0.0
48,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/Speaker17/sentence2/Sp17_NF_S2_3.wav,N_Sp17_F,F,native,2,2, إياك نعبد وإياك نستعين, إياك نعبد وإياك نستعين,اياك نعبد واياك نستعين,اياك نعبد واياك نستعين,4.0,4.0,0.0,22.0,22.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/transcript/Sp17_NF_S2.txt,إِيَّاكَ نَعبُدُ وَإِيَّاكَ نَستَعِين,,اياك نعبد واياك نستعين,اياك نعبد واياك نستعين,اياك نعبد واياك نستعين,0.0,0.0,0.0,0.0,0.0,0.0
49,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/Speaker17/sentence2/Sp17_NF_S2_4.wav,N_Sp17_F,F,native,2,2, إياك نعبد وإياك نستعين, إياك نعبد وإياك نستعين,اياك نعبد واياك نستعين,اياك نعبد واياك نستعين,4.0,4.0,0.0,22.0,22.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/transcript/Sp17_NF_S2.txt,إِيَّاكَ نَعبُدُ وَإِيَّاكَ نَستَعِين,,اياك نعبد واياك نستعين,اياك نعبد واياك نستعين,اياك نعبد واياك نستعين,0.0,0.0,0.0,0.0,0.0,0.0
50,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/Speaker12/sentence5/Sp12_NF_S5_4.wav,N_Sp12_F,F,native,5,5, تراهم ركعا سجدا يبتوون فضلا من الله ورضوانا, تراهم ركعا سجدا يبتوون فضلا من الله ورضوانا,تراهم ركعا سجدا يبتوون فضلا من الله ورضوانا,تراهم ركعا سجدا يبتوون فضلا من الله ورضوانا,8.0,8.0,0.0,43.0,43.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/transcript/Sp12_NF_S5.txt,تراهم ركعاً سجداً يبتغون فضلاً من الله و رضوانا,,تراهم ركعا سجدا يبتغون فضلا من الله و رضوانا,تراهم ركعا سجدا يبتوون فضلا من الله ورضوانا,تراهم ركعا سجدا يبتوون فضلا من الله ورضوانا,0.3333333333333333,0.3333333333333333,0.0,0.045454545454545456,0.045454545454545456,0.0
51,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/Speaker12/sentence5/Sp12_NF_S5_3.wav,N_Sp12_F,F,native,5,5, تراهم ركعا سجدا يبتغون فضلا من الله ورضوانا, تراهم ركعا سجدا يبتغون فضلا من الله ورضوانا,تراهم ركعا سجدا يبتغون فضلا من الله ورضوانا,تراهم ركعا سجدا يبتغون فضلا من الله ورضوانا,8.0,8.0,0.0,43.0,43.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/transcript/Sp12_NF_S5.txt,تراهم ركعاً سجداً يبتغون فضلاً من الله و رضوانا,,تراهم ركعا سجدا يبتغون فضلا من الله و رضوانا,تراهم ركعا سجدا يبتغون فضلا من الله ورضوانا,تراهم ركعا سجدا يبتغون فضلا من الله ورضوانا,0.2222222222222222,0.2222222222222222,0.0,0.022727272727272728,0.022727272727272728,0.0
52,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/Speaker12/sentence5/Sp12_NF_S5_5.wav,N_Sp12_F,F,native,5,5, تراهم ركعا سجدا يبتوون فضلا من الله ورضوانا, تراهم ركعا سجدا يبتوون فضلا من الله ورضوانا,تراهم ركعا سجدا يبتوون فضلا من الله ورضوانا,تراهم ركعا سجدا يبتوون فضلا من الله ورضوانا,8.0,8.0,0.0,43.0,43.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/transcript/Sp12_NF_S5.txt,تراهم ركعاً سجداً يبتغون فضلاً من الله و رضوانا,,تراهم ركعا سجدا يبتغون فضلا من الله و رضوانا,تراهم ركعا سجدا يبتوون فضلا من الله ورضوانا,تراهم ركعا سجدا يبتوون فضلا من الله ورضوانا,0.3333333333333333,0.3333333333333333,0.0,0.045454545454545456,0.045454545454545456,0.0
53,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/Speaker12/sentence5/Sp12_NF_S5_1.wav,N_Sp12_F,F,native,5,5, تراهم ركعا سجدا يبدوون فضلا من الله ورضوانا, تراهم ركعا سجدا يبدوون فضلا من الله ورضوانا,تراهم ركعا سجدا يبدوون فضلا من الله ورضوانا,تراهم ركعا سجدا يبدوون فضلا من الله ورضوانا,8.0,8.0,0.0,43.0,43.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/transcript/Sp12_NF_S5.txt,تراهم ركعاً سجداً يبتغون فضلاً من الله و رضوانا,,تراهم ركعا سجدا يبتغون فضلا من الله و رضوانا,تراهم ركعا سجدا يبدوون فضلا من الله ورضوانا,تراهم ركعا سجدا يبدوون فضلا من الله ورضوانا,0.3333333333333333,0.3333333333333333,0.0,0.06818181818181818,0.06818181818181818,0.0
54,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/Speaker12/sentence5/Sp12_NF_S5_2.wav,N_Sp12_F,F,native,5,5, تراهم ركعا سجدا يبتوون فضلا من الله ورضوانا, تراهم ركعا سجدا يبتوون فضلا من الله ورضوانا,تراهم ركعا سجدا يبتوون فضلا من الله ورضوانا,تراهم ركعا سجدا يبتوون فضلا من الله ورضوانا,8.0,8.0,0.0,43.0,43.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/transcript/Sp12_NF_S5.txt,تراهم ركعاً سجداً يبتغون فضلاً من الله و رضوانا,,تراهم ركعا سجدا يبتغون فضلا من الله و رضوانا,تراهم ركعا سجدا يبتوون فضلا من الله ورضوانا,تراهم ركعا سجدا يبتوون فضلا من الله ورضوانا,0.3333333333333333,0.3333333333333333,0.0,0.045454545454545456,0.045454545454545456,0.0
55,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/Speaker12/sentence6/Sp12_NF_S6_1.wav,N_Sp12_F,F,native,6,6, وعد الله الذين آمنوا وعملوا الصالحات, وعد الله الذين آمنوا وعملوا الصالحات,وعد الله الذين امنوا وعملوا الصالحات,وعد الله الذين امنوا وعملوا الصالحات,6.0,6.0,0.0,36.0,36.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Females/transcript/Sp12_NF_S6.txt,وعد الله الذين آمنوا و عملوا الصالحات,,وعد الله الذين امنوا و عملوا الصالحات,وعد الله الذين امنوا وعملوا الصالحات,وعد الله الذين امنوا وعملوا الصالحات,0.2857142857142857,0.2857142857142857,0.0,0.02702702702702703,0.02702702702702703,0.0
